priority,pool,subject_id,name,event_id,year,legacy_career_label,event_type,description,source_event_confidence,source_ref,suggested_axis,suggested_subtype,suggestion_source,proposed_polarity,review_status,medium_issue_codes,taxonomy_confirmed,secondary_source_confirmed,v4_model_eligible,final_axis,final_subtype,final_polarity,taxonomy_review_status,taxonomy_review_note,taxonomy_confirmed_final,source1_audit_status,secondary_review_scope,secondary_source_status,secondary_source_reference,secondary_source_note,source_review_status,final_review_status,source_pair_eligible,chronology_gate_passed
3,NEW_DEV_2_CONSUMED,NEWDEV2_022,Bill Blass,NEWDEV2_022_E002,1999,negative,career_end,Sold his company and retired from active design work after decades at the helm.,medium,https://en.wikipedia.org/wiki/Bill_Blass,TRANSITION,CAREER_END,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,CAREER_END,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_023,Bill Engvall,NEWDEV2_023_E002,2009,negative,show_cancellation,TBS canceled The Bill Engvall Show after three seasons.,high,https://en.wikipedia.org/wiki/Bill_Engvall,PROJECT,CANCELLATION,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CANCELLATION,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,NOT_CONFIRMED_THIS_PASS,,TBS cancellation claim not independently confirmed in this pass.,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_024,Bill Forsyth,NEWDEV2_024_E002,1999,negative,commercial_setback,Gregory's Two Girls received a limited release and was followed by a long break from feature directing.,medium,https://en.wikipedia.org/wiki/Bill_Forsyth,PROJECT,COMMERCIAL_SETBACK,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,PROJECT,COMMERCIAL_SETBACK,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,BFI / film criticism archives,Local Hero acclaim and Gregory’s Two Girls poor reception/career pause verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_026,Bill Walton,NEWDEV2_026_E001,1978,positive,major_award,Won the NBA Most Valuable Player Award after leading Portland's championship-era team.,high,https://en.wikipedia.org/wiki/Bill_Walton,RECOGNITION,AWARD,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,MAJOR_AWARD,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_026,Bill Walton,NEWDEV2_026_E002,1979,negative,career_injury,Severe foot injuries and a contract dispute led to a lost season and departure from Portland.,high,https://en.wikipedia.org/wiki/Bill_Walton,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_032,Billy Joe Shaver,NEWDEV2_032_E002,1981,negative,career_stall,His recording career stalled after label difficulties and a period with limited commercial releases.,medium,https://en.wikipedia.org/wiki/Billy_Joe_Shaver,UNRESOLVED,NEGATIVE_OUTCOME_REVIEW,MANUAL_REVIEW_REQUIRED,negative,MANUAL_TAXONOMY_REVIEW_REQUIRED,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CAREER_STALL,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,NOT_CONFIRMED_THIS_PASS,,Career-stall/label-difficulty wording not independently confirmed in this pass.,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_033,Billy Mackenzie,NEWDEV2_033_E002,1990,negative,career_end,The Associates effectively ended as a functioning band after repeated lineup and label difficulties.,medium,https://en.wikipedia.org/wiki/Billy_Mackenzie,TRANSITION,CAREER_END,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,CAREER_END,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_034,Bill Shoemaker,NEWDEV2_034_E002,1991,negative,career_injury,A car crash left him quadriplegic and ended his active training career.,high,https://en.wikipedia.org/wiki/Bill_Shoemaker,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_036,Tom Brady,NEWDEV2_036_E002,2008,negative,career_injury,Suffered a season-ending knee injury in the opening game.,high,https://en.wikipedia.org/wiki/Tom_Brady,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_037,Tom Coughlin,NEWDEV2_037_E002,2016,negative,career_end,Stepped down as Giants head coach after a third consecutive losing season.,high,https://en.wikipedia.org/wiki/Tom_Coughlin,TRANSITION,CAREER_END,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,CAREER_END,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_040,Tom DeLay,NEWDEV2_040_E002,2006,negative,resignation,Resigned from Congress amid legal and ethics controversies.,high,https://en.wikipedia.org/wiki/Tom_DeLay,TRANSITION,RESIGNATION,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,RESIGNATION,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_042,Tom Glavine,NEWDEV2_042_E002,2008,negative,career_injury,An elbow injury ended his season and preceded the end of his major-league career.,high,https://en.wikipedia.org/wiki/Tom_Glavine,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_044,Tom Poti,NEWDEV2_044_E002,2012,negative,career_injury,Chronic groin and pelvis injuries kept him out for an entire NHL season and threatened his career.,high,https://en.wikipedia.org/wiki/Tom_Poti,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_045,Tom Seaver,NEWDEV2_045_E002,1987,negative,career_injury,A knee injury ended his attempted comeback and effectively closed his playing career.,high,https://en.wikipedia.org/wiki/Tom_Seaver,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_046,Tom Selleck,NEWDEV2_046_E001,1984,positive,major_award,"Won the Primetime Emmy Award for Outstanding Lead Actor for Magnum, P.I.",high,https://en.wikipedia.org/wiki/Tom_Selleck,RECOGNITION,AWARD,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,MAJOR_AWARD,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_046,Tom Selleck,NEWDEV2_046_E002,1998,negative,show_cancellation,CBS canceled his sitcom The Closer after a short run.,high,https://en.wikipedia.org/wiki/Tom_Selleck,PROJECT,CANCELLATION,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CANCELLATION,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_047,Tom Brokaw,NEWDEV2_047_E002,2004,negative,career_end,"Stepped down from the NBC Nightly News anchor chair, ending his long tenure in the role.",medium,https://en.wikipedia.org/wiki/Tom_Brokaw,TRANSITION,CAREER_END,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,CAREER_END,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_048,Tom Bergeron,NEWDEV2_048_E001,2012,positive,major_award,Won the Primetime Emmy for hosting Dancing with the Stars.,high,https://en.wikipedia.org/wiki/Tom_Bergeron,RECOGNITION,AWARD,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,MAJOR_AWARD,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_049,Tom Harmon,NEWDEV2_049_E001,1940,positive,major_award,Won the Heisman Trophy as college football's outstanding player.,high,https://en.wikipedia.org/wiki/Tom_Harmon,RECOGNITION,AWARD,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,MAJOR_AWARD,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_049,Tom Harmon,NEWDEV2_049_E002,1946,negative,career_end,His brief professional football career ended after one season with the Los Angeles Rams.,medium,https://en.wikipedia.org/wiki/Tom_Harmon,TRANSITION,CAREER_END,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,CAREER_END,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_050,A. J. Foyt,NEWDEV2_050_E002,1990,negative,career_injury,A severe Road America crash caused multiple leg and foot fractures and ended his racing season.,high,https://en.wikipedia.org/wiki/A._J._Foyt,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_051,Tom Scholz,NEWDEV2_051_E002,1983,negative,legal_career_setback,A prolonged legal dispute with CBS/Epic delayed Boston's recording career for years.,high,https://en.wikipedia.org/wiki/Tom_Scholz,DISRUPTION_LEGAL_REPUTATION,LEGAL_SETBACK,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_LEGAL_REPUTATION,LEGAL_SETBACK,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_052,Tony Blair,NEWDEV2_052_E002,2007,negative,resignation,Resigned as Prime Minister after a decade in office amid sustained political pressure linked in part to the Iraq War.,high,https://en.wikipedia.org/wiki/Tony_Blair,TRANSITION,RESIGNATION,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,RESIGNATION,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_054,Toni Morrison,NEWDEV2_054_E002,1970,negative,commercial_setback,Her debut novel The Bluest Eye received limited initial commercial attention despite later acclaim.,medium,https://en.wikipedia.org/wiki/Toni_Morrison,PROJECT,COMMERCIAL_SETBACK,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,COMMERCIAL_SETBACK,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_054,Toni Morrison,NEWDEV2_054_E001,1993,positive,major_award,Won the Nobel Prize in Literature.,high,https://en.wikipedia.org/wiki/Toni_Morrison,RECOGNITION,AWARD,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,MAJOR_AWARD,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_055,Tony Curtis,NEWDEV2_055_E001,1959,positive,major_award,Received an Academy Award nomination for The Defiant Ones during his peak as a leading actor.,high,https://en.wikipedia.org/wiki/Tony_Curtis,RECOGNITION,AWARD,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,MAJOR_AWARD,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_055,Tony Curtis,NEWDEV2_055_E002,1965,negative,commercial_setback,Several mid-1960s films underperformed as his status as a top box-office leading man declined.,medium,https://en.wikipedia.org/wiki/Tony_Curtis,PROJECT,COMMERCIAL_SETBACK,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,COMMERCIAL_SETBACK,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_057,Tony Gwynn,NEWDEV2_057_E002,2001,negative,career_injury,Persistent knee problems limited him and he retired at the end of the season.,high,https://en.wikipedia.org/wiki/Tony_Gwynn,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_058,Tony Hawk,NEWDEV2_058_E002,2003,negative,career_end,"Retired from professional competition, ending his full-time contest career.",medium,https://en.wikipedia.org/wiki/Tony_Hawk,TRANSITION,CAREER_END,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,CAREER_END,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_059,Tony Kubek,NEWDEV2_059_E002,1965,negative,career_injury,A serious back/neck condition forced him to retire from baseball at age 29.,high,https://en.wikipedia.org/wiki/Tony_Kubek,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_060,Tony Parker,NEWDEV2_060_E002,2017,negative,career_injury,Suffered a ruptured quadriceps tendon that ended his playoff run and required lengthy rehabilitation.,high,https://en.wikipedia.org/wiki/Tony_Parker,DISRUPTION_HEALTH,INJURY,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_HEALTH_MECHANISM_REVIEW|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,INJURY,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_061,Tony Levin,NEWDEV2_061_E002,1997,negative,career_interruption,"King Crimson entered a hiatus after the THRAK-era projects, interrupting that major band role.",medium,https://en.wikipedia.org/wiki/Tony_Levin,TRANSITION,INTERRUPTION,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,INTERRUPTION,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
3,NEW_DEV_2_CONSUMED,NEWDEV2_062,Tony Mendez,NEWDEV2_062_E002,1990,negative,career_end,"Retired from the CIA, ending his operational intelligence career.",medium,https://en.wikipedia.org/wiki/Tony_Mendez,TRANSITION,CAREER_END,DIRECT_EVENT_TYPE_RULE,unassigned,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,CAREER_TRANSITION_TAXONOMY_REVIEW|NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,CAREER_END,unassigned,REJECT_BINARY_TRANSITION,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
