pool,subject_id,name,event_id,year,issue_code,severity,details
NEW_DEV_2_CONSUMED,NEWDEV2_081,Elizabeth Banks,NEWDEV2_081_E001,2012.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_081,Elizabeth Banks,NEWDEV2_081_E002,2019.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_082,Elizabeth Dole,NEWDEV2_082_E001,2002.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_082,Elizabeth Dole,NEWDEV2_082_E002,2008.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_083,Elizabeth Montgomery,NEWDEV2_083_E001,1964.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_083,Elizabeth Montgomery,NEWDEV2_083_E002,1972.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_083,Elizabeth Montgomery,NEWDEV2_083_E002,1972.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
NEW_DEV_2_CONSUMED,NEWDEV2_083,Elizabeth Montgomery,NEWDEV2_083_E002,1972.0,CAREER_TRANSITION_TAXONOMY_REVIEW,MEDIUM,Transition/end/resignation event should not be automatically assumed negative.
NEW_DEV_2_CONSUMED,NEWDEV2_084,Elizabeth Olsen,NEWDEV2_084_E001,2011.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_084,Elizabeth Olsen,NEWDEV2_084_E002,2013.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_084,Elizabeth Olsen,NEWDEV2_084_E002,2013.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
NEW_DEV_2_CONSUMED,NEWDEV2_085,Judd Hirsch,NEWDEV2_085_E001,1981.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_085,Judd Hirsch,NEWDEV2_085_E002,1998.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_086,Jack Bruce,NEWDEV2_086_E001,1966.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_086,Jack Bruce,NEWDEV2_086_E002,1968.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_086,Jack Bruce,NEWDEV2_086_E002,1968.0,CAREER_TRANSITION_TAXONOMY_REVIEW,MEDIUM,Transition/end/resignation event should not be automatically assumed negative.
NEW_DEV_2_CONSUMED,NEWDEV2_087,Robert Carlyle,NEWDEV2_087_E001,1997.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_087,Robert Carlyle,NEWDEV2_087_E002,2011.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_088,Robert Carradine,NEWDEV2_088_E001,1984.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_088,Robert Carradine,NEWDEV2_088_E002,1989.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_088,Robert Carradine,NEWDEV2_088_E002,1989.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
NEW_DEV_2_CONSUMED,NEWDEV2_089,Robert Byrd,NEWDEV2_089_E001,1987.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_089,Robert Byrd,NEWDEV2_089_E002,1988.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_090,Tony Trabert,NEWDEV2_090_E001,1955.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_090,Tony Trabert,NEWDEV2_090_E002,1956.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_091,Michael Landon,NEWDEV2_091_E001,1974.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_091,Michael Landon,NEWDEV2_091_E002,1989.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_092,Michael Llodra,NEWDEV2_092_E001,2004.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_092,Michael Llodra,NEWDEV2_092_E002,2014.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_092,Michael Llodra,NEWDEV2_092_E002,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
NEW_DEV_2_CONSUMED,NEWDEV2_092,Michael Llodra,NEWDEV2_092_E002,2014.0,CAREER_HEALTH_MECHANISM_REVIEW,MEDIUM,Career outcome is caused by Health/accident mechanism; candidate multi-label event.
NEW_DEV_2_CONSUMED,NEWDEV2_093,Aaron Pryor,NEWDEV2_093_E001,1982.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_093,Aaron Pryor,NEWDEV2_093_E002,1987.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_094,John Slattery,NEWDEV2_094_E001,2007.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_094,John Slattery,NEWDEV2_094_E002,2014.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_094,John Slattery,NEWDEV2_094_E002,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
NEW_DEV_2_CONSUMED,NEWDEV2_095,John Updike,NEWDEV2_095_E001,1982.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_095,John Updike,NEWDEV2_095_E002,1997.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_095,John Updike,NEWDEV2_095_E002,1997.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
NEW_DEV_2_CONSUMED,NEWDEV2_096,John Thomas,NEWDEV2_096_E001,1961.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_096,John Thomas,NEWDEV2_096_E002,1964.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_097,Patrick Sercu,NEWDEV2_097_E001,1964.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_097,Patrick Sercu,NEWDEV2_097_E002,1968.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_098,Grégory Coupet,NEWDEV2_098_E001,2005.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_098,Grégory Coupet,NEWDEV2_098_E002,2007.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_098,Grégory Coupet,NEWDEV2_098_E002,2007.0,CAREER_HEALTH_MECHANISM_REVIEW,MEDIUM,Career outcome is caused by Health/accident mechanism; candidate multi-label event.
NEW_DEV_2_CONSUMED,NEWDEV2_099,Grégory Baugé,NEWDEV2_099_E001,2009.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_099,Grégory Baugé,NEWDEV2_099_E002,2012.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_100,Tony Shalhoub,NEWDEV2_100_E002,2000.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
NEW_DEV_2_CONSUMED,NEWDEV2_100,Tony Shalhoub,NEWDEV2_100_E001,2003.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Event explicitly requires secondary verification.
V1,MLV1_FA_001,Arnold Schwarzenegger,MLV1_FA_001_E0587,1972.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_FA_004,"Diana, Princess of Wales",MLV1_FA_004_E0600,1997.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_FA_007,Marilyn Monroe,MLV1_FA_007_E0612,1962.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_FA_009,Meryl Streep,MLV1_FA_009_E0619,2001.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_FA_009,Meryl Streep,MLV1_FA_009_E0620,2003.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_FA_010,Michael Jordan,MLV1_FA_010_E0624,2002.0,CAREER_HEALTH_MECHANISM_REVIEW,MEDIUM,Career outcome is caused by Health/accident mechanism; candidate multi-label event.
V1,MLV1_FA_012,Roger Federer,MLV1_FA_012_E0631,2016.0,CAREER_HEALTH_MECHANISM_REVIEW,MEDIUM,Career outcome is caused by Health/accident mechanism; candidate multi-label event.
V1,MLV1_FA_012,Roger Federer,MLV1_FA_012_E0632,2020.0,CAREER_HEALTH_MECHANISM_REVIEW,MEDIUM,Career outcome is caused by Health/accident mechanism; candidate multi-label event.
V1,MLV1_FA_014,Whitney Houston,MLV1_FA_014_E0640,2012.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_001,Donald Trump,MLV1_OLD_001_E0003,1987.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_001,Donald Trump,MLV1_OLD_001_E0006,2016.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_001,Donald Trump,MLV1_OLD_001_E0007,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_001,Donald Trump,MLV1_OLD_001_E0013,2019.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_001,Donald Trump,MLV1_OLD_001_E0015,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_001,Donald Trump,MLV1_OLD_001_E0008,2024.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_001,Donald Trump,MLV1_OLD_001_E0009,2025.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_002,Barack Obama,MLV1_OLD_002_E0020,1996.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_002,Barack Obama,MLV1_OLD_002_E0028,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_002,Barack Obama,MLV1_OLD_002_E0023,2004.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_002,Barack Obama,MLV1_OLD_002_E0024,2008.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_002,Barack Obama,MLV1_OLD_002_E0025,2009.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_002,Barack Obama,MLV1_OLD_002_E0029,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_002,Barack Obama,MLV1_OLD_002_E0027,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_002,Barack Obama,MLV1_OLD_002_E0031,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_003,Michael Jackson,MLV1_OLD_003_E0033,1982.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_003,Michael Jackson,MLV1_OLD_003_E0035,1984.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_003,Michael Jackson,MLV1_OLD_003_E0036,1987.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_003,Michael Jackson,MLV1_OLD_003_E0037,1991.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_003,Michael Jackson,MLV1_OLD_003_E0039,1995.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_003,Michael Jackson,MLV1_OLD_003_E0048,2009.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_004,Justin Bieber,MLV1_OLD_004_E0049,2009.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_004,Justin Bieber,MLV1_OLD_004_E0051,2015.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_004,Justin Bieber,MLV1_OLD_004_E0054,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_004,Justin Bieber,MLV1_OLD_004_E0059,2022.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_005,Chris Brown,MLV1_OLD_005_E0060,2005.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_005,Chris Brown,MLV1_OLD_005_E0061,2006.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_005,Chris Brown,MLV1_OLD_005_E0065,2009.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_005,Chris Brown,MLV1_OLD_005_E0063,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_006,Hillary Clinton,MLV1_OLD_006_E0073,1992.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_006,Hillary Clinton,MLV1_OLD_006_E0074,1993.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_006,Hillary Clinton,MLV1_OLD_006_E0080,1994.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_006,Hillary Clinton,MLV1_OLD_006_E0075,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_006,Hillary Clinton,MLV1_OLD_006_E0082,2008.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_006,Hillary Clinton,MLV1_OLD_006_E0077,2009.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_006,Hillary Clinton,MLV1_OLD_006_E0079,2025.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_007,Kamala Harris,MLV1_OLD_007_E0086,2003.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_007,Kamala Harris,MLV1_OLD_007_E0087,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_007,Kamala Harris,MLV1_OLD_007_E0089,2016.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_007,Kamala Harris,MLV1_OLD_007_E0090,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_007,Kamala Harris,MLV1_OLD_007_E0091,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_008,Al Gore,MLV1_OLD_008_E0096,1976.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_008,Al Gore,MLV1_OLD_008_E0097,1984.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_008,Al Gore,MLV1_OLD_008_E0098,1992.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_008,Al Gore,MLV1_OLD_008_E0099,1993.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_008,Al Gore,MLV1_OLD_008_E0100,1996.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_008,Al Gore,MLV1_OLD_008_E0102,2007.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_008,Al Gore,MLV1_OLD_008_E0103,2024.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_009,Amy Klobuchar,MLV1_OLD_009_E0109,1998.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_009,Amy Klobuchar,MLV1_OLD_009_E0110,2006.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_009,Amy Klobuchar,MLV1_OLD_009_E0111,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_009,Amy Klobuchar,MLV1_OLD_009_E0112,2018.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_011,Madonna,MLV1_OLD_011_E0130,2008.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_012,Elizabeth Taylor,MLV1_OLD_012_E0144,1958.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_012,Elizabeth Taylor,MLV1_OLD_012_E0138,1961.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_012,Elizabeth Taylor,MLV1_OLD_012_E0141,1967.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_012,Elizabeth Taylor,MLV1_OLD_012_E0149,2011.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_013,Drake,MLV1_OLD_013_E0151,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_013,Drake,MLV1_OLD_013_E0152,2011.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_013,Drake,MLV1_OLD_013_E0157,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_014,Diana Ross,MLV1_OLD_014_E0162,1964.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_014,Diana Ross,MLV1_OLD_014_E0166,1980.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_014,Diana Ross,MLV1_OLD_014_E0168,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_015,Dennis Rodman,MLV1_OLD_015_E0173,1989.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_015,Dennis Rodman,MLV1_OLD_015_E0174,1990.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_015,Dennis Rodman,MLV1_OLD_015_E0175,1991.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_015,Dennis Rodman,MLV1_OLD_015_E0176,1996.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_015,Dennis Rodman,MLV1_OLD_015_E0177,1997.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_015,Dennis Rodman,MLV1_OLD_015_E0179,1998.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_015,Dennis Rodman,MLV1_OLD_015_E0184,1999.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_015,Dennis Rodman,MLV1_OLD_015_E0181,2011.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_016,John Ritter,MLV1_OLD_016_E0189,1984.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_016,John Ritter,MLV1_OLD_016_E0192,1985.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_016,John Ritter,MLV1_OLD_016_E0191,2002.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_016,John Ritter,MLV1_OLD_016_E0194,2003.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_017,Sean Penn,MLV1_OLD_017_E0198,2003.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_017,Sean Penn,MLV1_OLD_017_E0199,2008.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_018,Björk,MLV1_OLD_018_E0209,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_018,Björk,MLV1_OLD_018_E0210,2001.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_018,Björk,MLV1_OLD_018_E0212,2015.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_020,윤석열,MLV1_OLD_020_E0229,2013.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_020,윤석열,MLV1_OLD_020_E0225,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_020,윤석열,MLV1_OLD_020_E0226,2019.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_020,윤석열,MLV1_OLD_020_E0230,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_020,윤석열,MLV1_OLD_020_E0228,2022.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_020,윤석열,MLV1_OLD_020_E0231,2024.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_020,윤석열,MLV1_OLD_020_E0233,2025.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_020,윤석열,MLV1_OLD_020_E0234,2025.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_021,김부겸,MLV1_OLD_021_E0235,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_021,김부겸,MLV1_OLD_021_E0239,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_021,김부겸,MLV1_OLD_021_E0240,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_021,김부겸,MLV1_OLD_021_E0236,2016.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
