batch_id,research_order_in_batch,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,source_url,source_title,source_publisher,source_date,source_quality,eligibility_note,exclude,exclude_reason,source_batch_file,source_batch,event_row_in_batch
7,12,V5DEVE2_134,Bart Starr,STATUS,1975,positive,head_coach_gm_accession,Became head coach and general manager of the Green Bay Packers.,https://www.packers.com/history/timeline,Packers Timeline,Green Bay Packers,,high,Direct accession to formal team leadership authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,19
7,12,V5DEVE2_134,Bart Starr,STATUS,1983,negative,head_coach_removal,Was released as Packers head coach.,https://www.packers.com/history/timeline,Packers Timeline,Green Bay Packers,,high,Direct loss of formal team leadership authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,20
7,13,V5DEVE2_135,Marion Bartoli,COMPETITIVE,2007,negative,wimbledon_final_loss,Finished runner-up in the Wimbledon singles final.,https://www.wtatennis.com/legends/20631/marion-bartoli/record,Marion Bartoli - Record,WTA,,high,Direct defeat in a Grand Slam championship final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,21
7,13,V5DEVE2_135,Marion Bartoli,COMPETITIVE,2013,positive,wimbledon_title,Won the Wimbledon singles championship.,https://www.wtatennis.com/legends/20631/marion-bartoli/record,Marion Bartoli - Record,WTA,,high,Direct Grand Slam championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,22
7,14,V5DEVE2_136,Gianni Morandi,PROJECT,1970,positive,eurovision_top_ten_finish,Finished eighth for Italy at the Eurovision Song Contest.,https://www.eurovision.com/eurovision-song-contest/amsterdam-1970/participants/gianni-morandi/,Gianni Morandi - Italy | Amsterdam 1970,Eurovision / EBU,,high,Major international song-contest top-ten result tied to a discrete song project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,23
7,15,V5DEVE2_137,Roger Karoutchi,STATUS,1999,positive,senate_accession,Entered the French Senate.,https://www.senat.fr/senateur/karoutchi_roger99004r.html,Roger Karoutchi,Sénat,,high,Direct accession to national legislative authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,24
7,15,V5DEVE2_137,Roger Karoutchi,STATUS,2007,positive,government_office_accession,Entered the French government in a secretary-of-state role.,https://www.senat.fr/senateur/karoutchi_roger99004r.html,Roger Karoutchi,Sénat,,high,Direct accession to executive governmental authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,25
7,16,V5DEVE2_138,Joe Dante,PROJECT,1984,positive,film_box_office_success,Gremlins became a major commercial success.,https://catalog.afi.com/Film/68263-GREMLINS,GREMLINS,AFI Catalog,,high,Major commercial success tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,26
7,16,V5DEVE2_138,Joe Dante,PROJECT,1985,positive,saturn_best_director_win,Won a Saturn Award for directing Gremlins.,https://www.upi.com/Archives/1985/06/10/Spielberg-top-winner-at-Saturn-Awards/6352487224000/,Spielberg top winner at Saturn Awards,UPI,,medium,Major genre-film award tied to a discrete project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,27
7,18,V5DEVE2_140,Guido Carli,STATUS,1960,positive,bank_of_italy_governor_accession,Became Governor of the Bank of Italy.,https://www.bancaditalia.it/chi-siamo/storia/governatori-direttori-generali/governatori/guido-carli/index.html,Guido Carli,Bank of Italy,,high,Direct accession to top central-bank authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,29
7,18,V5DEVE2_140,Guido Carli,STATUS,1989,positive,treasury_minister_accession,Became Italy's Treasury Minister.,https://www.bancaditalia.it/chi-siamo/storia/governatori-direttori-generali/governatori/guido-carli/index.html,Guido Carli,Bank of Italy,,high,Direct accession to cabinet authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,30
7,19,V5DEVE2_141,Jacques Attali,STATUS,1981,positive,presidential_special_advisor_accession,Began a decade as special adviser to French President François Mitterrand.,https://www.attali.com/en/biography/,Biography,Jacques Attali official site,,medium,Formal senior advisory authority at the presidency.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,31
7,19,V5DEVE2_141,Jacques Attali,STATUS,1991,positive,ebrd_founder_president_accession,Became founding president of the European Bank for Reconstruction and Development.,https://www.attali.com/en/biography/,Biography,Jacques Attali official site,,medium,Founder-level leadership of an international institution.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,32
8,1,V5DEVE2_142,Christian Boussus,COMPETITIVE,1939,negative,french_championships_quarterfinal_loss,Reached the French Championships quarterfinals and was eliminated there.,https://www.atptour.com/en/players/christian-boussus/bo58/overview,Christian Boussus,ATP Tour,,medium,Direct defeat in the late stage of a major championship; retained for later competition-significance QA.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,1
8,2,V5DEVE2_143,Natacha Atlas,PROJECT,1999,positive,album_chart_success,Gedida charted on the UK independent albums chart.,https://www.officialcharts.com/artist/32806/natacha-atlas/,Natacha Atlas,Official Charts Company,,high,Documented commercial chart success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,2
8,2,V5DEVE2_143,Natacha Atlas,PROJECT,2001,positive,album_chart_success,Ayeshteni reached a higher position on the UK independent albums chart.,https://www.officialcharts.com/artist/32806/natacha-atlas/,Natacha Atlas,Official Charts Company,,high,Documented commercial chart success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,3
8,4,V5DEVE2_145,Laurent Boudouani,COMPETITIVE,1996,positive,wba_super_welterweight_title_win,Won the WBA super-welterweight world championship.,https://openboxing.org/super-welterweight/wba/,WBA Super Welterweight history,Open Boxing,,medium,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,5
8,4,V5DEVE2_145,Laurent Boudouani,COMPETITIVE,1999,negative,wba_super_welterweight_title_loss,Lost the WBA super-welterweight world championship to David Reid.,https://openboxing.org/super-welterweight/wba/,WBA Super Welterweight history,Open Boxing,,medium,Direct defeat resulting in loss of a world championship.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,6
8,5,V5DEVE2_146,Donnie Munro,PROJECT,1991,positive,album_top_five_chart_success,Runrig's The Big Wheel reached the UK Top 5 while Munro was lead singer.,https://www.officialcharts.com/artist/19958/runrig/,Runrig,Official Charts Company,,high,Major commercial chart success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,7
8,5,V5DEVE2_146,Donnie Munro,PROJECT,1993,positive,album_top_three_chart_success,Runrig's Amazing Things reached No. 2 on the UK albums chart.,https://www.officialcharts.com/artist/19958/runrig/,Runrig,Official Charts Company,,high,Major commercial chart success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,8
8,6,V5DEVE2_147,Flavio Briatore,STATUS,2009,negative,team_principal_forced_resignation,Resigned from Renault's Formula One team leadership amid the crash scandal.,https://www.theguardian.com/sport/2009/sep/16/flavio-briatore-pat-symonds-renault,Flavio Briatore leaves Renault,The Guardian,,medium,Direct non-routine loss of formal team leadership authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,9
8,7,V5DEVE2_148,Jérémy Chardy,COMPETITIVE,2009,positive,atp_title_win,Won the Stuttgart ATP singles title.,https://www.atptour.com/en/scores/results-archive?year=2009,Results Archive 2009,ATP Tour,,high,Direct professional tour title win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,10
8,8,V5DEVE2_149,Mayim Bialik,PROJECT,2012,positive,emmy_supporting_actress_nomination,Received an Emmy nomination for The Big Bang Theory.,https://www.televisionacademy.com/bios/mayim-bialik,Mayim Bialik,Television Academy,,high,Major television award recognition tied to a discrete series project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,11
8,8,V5DEVE2_149,Mayim Bialik,PROJECT,2013,positive,emmy_supporting_actress_nomination,Received another Emmy nomination for The Big Bang Theory.,https://www.televisionacademy.com/bios/mayim-bialik,Mayim Bialik,Television Academy,,high,Major television award recognition tied to a discrete series project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,12
8,9,V5DEVE2_150,Alessandro Benetton,STATUS,2022,positive,holding_company_chairman_accession,Became chairman of Edizione.,https://www.edizione.com/en/media/press-release,Press Release Archive,Edizione,,high,Direct accession to top holding-company authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,13
8,10,V5DEVE2_151,Stéphane Diagana,COMPETITIVE,1997,positive,world_400m_hurdles_title,Won the men's 400 metres hurdles world championship.,https://worldathletics.org/competitions/world-athletics-championships/iaaf-world-championships-gre-1997-6913256/results/men/400-metres-hurdles/final/result,World Championships 1997 - 400m hurdles final,World Athletics,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,14
8,11,V5DEVE2_152,Richard Clayderman,PROJECT,1977,positive,instrumental_recording_global_success,Ballade pour Adeline became an international recording success.,https://www.richardclaydermanofficial.com/,Richard Clayderman official site,Richard Clayderman,,medium,Major commercial success tied to a discrete recording project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,15
8,12,V5DEVE2_153,Benjamin Hooks,STATUS,1977,positive,naacp_executive_director_accession,Became executive director of the NAACP.,https://naacp.org/about/our-history,Our History,NAACP,,high,Direct accession to top civil-rights organizational leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,16
8,13,V5DEVE2_154,René Lacoste,COMPETITIVE,1925,positive,french_championships_title,Won the French Championships singles title.,https://www.tennisfame.com/hall-of-famers/inductees/rene-lacoste/,René Lacoste,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,17
8,13,V5DEVE2_154,René Lacoste,COMPETITIVE,1925,positive,wimbledon_title,Won the Wimbledon singles title.,https://www.tennisfame.com/hall-of-famers/inductees/rene-lacoste/,René Lacoste,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,18
8,13,V5DEVE2_154,René Lacoste,COMPETITIVE,1924,negative,wimbledon_final_loss,Finished runner-up in the Wimbledon singles final.,https://www.tennisfame.com/hall-of-famers/inductees/rene-lacoste/,René Lacoste,International Tennis Hall of Fame,,high,Direct defeat in a major singles final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,19
8,14,V5DEVE2_155,Maurice Jarre,PROJECT,1963,positive,academy_award_score_win,Won the Academy Award for the score of Lawrence of Arabia.,https://www.oscars.org/oscars/ceremonies/1963/B,1963 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award tied to a discrete film-score project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,20
8,16,V5DEVE2_157,Richard Pryor,PROJECT,1975,positive,grammy_comedy_album_win,Won a Grammy for That Nigger's Crazy.,https://www.grammy.com/artists/richard-pryor/11422/,Richard Pryor,Recording Academy / Grammy,,high,Major recording award tied to a discrete comedy album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,22
8,16,V5DEVE2_157,Richard Pryor,PROJECT,1976,positive,grammy_comedy_album_win,Won another Grammy for Is It Something I Said?,https://www.grammy.com/artists/richard-pryor/11422/,Richard Pryor,Recording Academy / Grammy,,high,Major recording award tied to a discrete comedy album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,23
8,17,V5DEVE2_158,Robert Lecourt,STATUS,1962,positive,european_court_judge_accession,Became a judge of the European Court of Justice.,https://curia.europa.eu/site/jcms/d2_5098/en/former-members,Former Members,Court of Justice of the European Union,,high,Direct accession to supranational judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,24
8,17,V5DEVE2_158,Robert Lecourt,STATUS,1967,positive,european_court_president_accession,Became President of the European Court of Justice.,https://curia.europa.eu/site/jcms/d2_5098/en/former-members,Former Members,Court of Justice of the European Union,,high,Direct accession to top supranational judicial leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,25
8,19,V5DEVE2_160,François Bayrou,STATUS,2024,positive,prime_minister_accession,Became Prime Minister of France in December 2024.,https://www.info.gouv.fr/personnalite/francois-bayrou,François Bayrou,French Government,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,27
8,19,V5DEVE2_160,François Bayrou,STATUS,2025,negative,prime_minister_exit,Left office as Prime Minister in September 2025.,https://www.info.gouv.fr/personnalite/francois-bayrou,François Bayrou,French Government,,high,Direct loss of national executive authority; retained for later QA on exit mechanism.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,28
